created_at,days_registered,favourites_count,followers_count,friends_count,listed_count,name,screen_name,statuses_count
2009-08-29 11:26:48+00:00,3284,84,115,327,10,Obscured Name,lucacerone,300
2012-01-29 05:59:48+00:00,2401,1300,115,290,1,Obscured Name,MichaelLanA_,956
2009-04-19 17:03:35+00:00,3416,894,115,753,19,Obscured Name,milanomrc,1144
2016-02-10 15:00:47+00:00,928,293,115,263,3,Obscured Name,ehmaslowska,86
2015-01-02 23:42:03+00:00,1332,411,114,448,1,Obscured Name,bitstoic,300
2011-12-12 22:03:11+00:00,2449,517,114,277,15,Obscured Name,AntoineMoPa,923
2011-07-20 19:10:06+00:00,2594,29,114,375,6,Obscured Name,Aled_Jones86,96
2007-03-23 12:14:26+00:00,4174,17,114,246,7,Obscured Name,tomwardill,4091
2013-04-28 13:11:37+00:00,1946,10564,114,828,0,Obscured Name,Olympus_Monds,1417
2011-06-13 16:59:46+00:00,2631,589,114,416,4,Obscured Name,iz4vve,449
2015-02-02 18:05:03+00:00,1301,6828,114,671,8,Obscured Name,a_deymier,870
2016-11-15 08:09:35+00:00,649,476,114,590,10,Obscured Name,stellar_trip,273
2009-11-05 06:23:18+00:00,3216,15,114,213,0,Obscured Name,namitkewat,28
2013-03-17 22:59:25+00:00,1988,155,114,464,12,Obscured Name,miraculixxs,117
2009-05-05 19:05:29+00:00,3400,31,113,135,6,Obscured Name,Brittix1023,61
2008-09-12 08:18:29+00:00,3635,620,113,209,19,Obscured Name,spascoe,764
2014-07-04 18:50:04+00:00,1514,47,112,523,5,Obscured Name,alikzaidi,59
2010-02-24 17:02:10+00:00,3105,508,112,263,19,Obscured Name,PascalSchetelat,625
2011-11-06 14:49:21+00:00,2485,1644,111,211,13,Obscured Name,glBeatriz,577
2011-03-15 15:41:12+00:00,2721,185,111,710,7,Obscured Name,kurai26,735
2009-08-24 10:17:38+00:00,3289,1434,111,845,17,Obscured Name,mkhm,557
2008-07-29 22:21:35+00:00,3680,207,111,425,7,Obscured Name,helge_e,257
2018-01-12 13:18:53+00:00,226,26,111,157,3,Obscured Name,PyDataBristol,47
2015-04-04 16:35:13+00:00,1240,291,111,360,7,Obscured Name,laurentperrinet,115
2011-01-20 10:19:19+00:00,2775,8567,111,783,8,Obscured Name,dip4fish,3106
2012-03-02 15:47:07+00:00,2368,88,111,125,4,Obscured Name,demarchidavide,52
2013-07-15 15:13:39+00:00,1868,384,111,430,150,Obscured Name,MayerThommy,1092
2014-03-08 04:10:12+00:00,1632,760,111,821,0,Obscured Name,8nf8n8ty,39
2017-07-14 09:02:14+00:00,408,100,110,1646,1,Obscured Name,boy_devey,340
2011-10-29 04:26:25+00:00,2493,69,110,1058,0,Obscured Name,Criis06_12,4
2010-03-04 19:14:18+00:00,3097,19,109,81,33,Obscured Name,dpinte,302
2013-03-19 18:34:22+00:00,1986,100,109,419,29,Obscured Name,dr_hrjn,148
2016-11-16 10:50:55+00:00,648,668,109,382,12,Obscured Name,_teoguso,533
2010-03-03 15:49:19+00:00,3098,130,109,1138,10,Obscured Name,jiebao,286
2010-01-30 14:24:08+00:00,3130,83,109,139,6,Obscured Name,irrati0nal,432
2014-07-08 18:17:56+00:00,1510,1080,109,326,69,Obscured Name,fundor333,1945
2011-12-21 16:47:07+00:00,2440,533,108,141,4,Obscured Name,jbarnoud,1157
2008-09-13 19:15:24+00:00,3634,88,108,371,5,Obscured Name,katrasnikj,1269
2014-05-24 17:59:40+00:00,1555,217,108,248,4,Obscured Name,overlymessy,81
2010-01-04 03:55:28+00:00,3156,2162,108,1276,4,Obscured Name,justinecourty,93
2009-06-05 21:55:06+00:00,3369,54,108,2379,1,Obscured Name,adeadetayo,44
2010-07-02 06:45:30+00:00,2977,1096,107,490,51,Obscured Name,aeroaks,5209
2009-09-25 13:34:51+00:00,3257,315,107,571,16,Obscured Name,MrTheodor,1843
2007-06-25 18:51:50+00:00,4080,103,107,430,8,Obscured Name,manuamador,542
2010-02-12 16:22:06+00:00,3117,8,107,176,5,Obscured Name,simonjagoe,347
2012-02-29 05:16:53+00:00,2370,2261,107,4986,0,Obscured Name,rgesteves,15
2014-06-27 13:15:12+00:00,1521,421,106,202,17,Obscured Name,RHoechenberger,312
2011-08-13 11:30:51+00:00,2570,210,106,509,9,Obscured Name,TitouOnRails,615
2014-07-05 02:32:32+00:00,1513,67,105,1389,0,Obscured Name,rafaxn,279
2014-11-30 19:12:30+00:00,1365,132,105,90,5,Obscured Name,pascalbugnion,58
2014-11-16 17:50:23+00:00,1379,13,104,47,7,Obscured Name,SciPyData_ES,89
2014-09-02 17:45:44+00:00,1454,5814,104,595,2,Obscured Name,SudinB1,635
2009-03-05 21:56:09+00:00,3461,8,104,248,1,Obscured Name,diverzulu,79
2017-06-02 19:28:09+00:00,450,537,103,325,1,Obscured Name,TivadarDanka,151
2012-04-04 17:21:58+00:00,2335,1937,103,839,0,Obscured Name,josemiguelrese1,3283
2015-03-05 18:03:56+00:00,1270,933,103,474,74,Obscured Name,avmoldovan,1127
2009-04-18 17:13:32+00:00,3417,412,103,324,3,Obscured Name,ryancwolfe,689
2009-12-08 22:29:38+00:00,3183,121,103,521,1,Obscured Name,studiobenedetti,261
2009-11-23 01:55:26+00:00,3198,9881,103,2155,0,Obscured Name,permadesign,3318
2010-04-08 00:39:28+00:00,3062,2351,103,764,1,Obscured Name,bdabbs88,2214
2010-04-28 20:36:11+00:00,3042,50,102,305,0,Obscured Name,andybond1,152
2009-04-02 12:51:28+00:00,3433,711,102,225,1,Obscured Name,HardeepRai,485
2014-11-05 14:43:38+00:00,1390,45,102,739,6,Obscured Name,natct4,47
2011-10-07 17:15:47+00:00,2515,706,101,181,4,Obscured Name,KAleksovski,102
2012-10-22 21:38:47+00:00,2134,137,101,169,23,Obscured Name,civic_hax,414
2010-03-09 00:30:26+00:00,3092,114,101,644,5,Obscured Name,d00gs,18
2016-10-01 18:49:08+00:00,694,2212,101,76,8,Obscured Name,Yacoub_Kureh,288
2012-02-20 03:25:37+00:00,2379,5819,100,660,109,Obscured Name,ruchir_pandey,5656
2016-04-20 23:02:01+00:00,858,675,100,211,9,Obscured Name,ethannnn72,481
2018-04-21 18:15:23+00:00,127,1,100,702,0,Obscured Name,IdeaHunt446,9
2012-02-27 05:08:13+00:00,2372,123,100,1861,0,Obscured Name,rabikspace,10
2013-07-10 11:45:54+00:00,1873,63,99,286,3,Obscured Name,Adnext_Commit,187
2009-08-29 12:47:54+00:00,3284,205,99,543,3,Obscured Name,bkimo2003,296
2008-12-13 21:41:09+00:00,3543,1544,99,214,85,Obscured Name,2048,7086
2011-05-29 21:02:50+00:00,2646,45,99,312,1,Obscured Name,luiggiAvailable,148
2013-10-21 18:02:11+00:00,1770,417,99,795,4,Obscured Name,athanastasiou,501
2010-10-05 12:48:25+00:00,2882,921,99,137,5,Obscured Name,eugenekulesha,646
2015-09-01 07:59:17+00:00,1090,14,99,180,4,Obscured Name,JurekGAtDell,43
2009-05-26 08:18:35+00:00,3379,185,99,87,6,Obscured Name,roland_har,580
2013-06-11 12:21:55+00:00,1902,305,99,342,15,Obscured Name,smiddy2812,1081
2013-01-02 21:36:04+00:00,2062,914,98,1108,3,Obscured Name,MaxeyWen,789
2013-07-14 14:57:21+00:00,1869,212,98,224,0,Obscured Name,krostir,364
2011-05-19 11:53:16+00:00,2656,334,98,268,0,Obscured Name,_mohanrajkumar_,332
2010-04-15 15:48:50+00:00,3055,2436,97,1105,3,Obscured Name,kmprabha,641
2014-07-30 10:24:15+00:00,1488,38,97,316,29,Obscured Name,cyberbikepunk,309
2013-11-19 21:29:02+00:00,1741,2919,97,715,17,Obscured Name,beniaminodimaro,723
2012-05-18 10:23:29+00:00,2291,248,97,155,1,Obscured Name,DrewLeonard42,268
2010-05-16 03:22:33+00:00,3024,8,97,533,2,Obscured Name,Prashanthkalaga,36
2013-04-17 14:11:41+00:00,1957,93,97,87,4,Obscured Name,liana_bakradze,1625
2011-01-20 10:58:16+00:00,2775,442,97,284,3,Obscured Name,awuerl,108
2018-04-06 15:17:42+00:00,142,1,97,295,1,Obscured Name,TAnalytica,16
2017-01-08 06:29:15+00:00,595,6193,97,187,0,Obscured Name,Agirlhasnofame,234
2017-10-15 00:19:06+00:00,315,750,97,393,0,Obscured Name,S_B_Galvin,184
2009-04-04 03:32:20+00:00,3431,1,97,715,1,Obscured Name,adamtebbe,81
2013-03-14 13:02:45+00:00,1991,511,97,842,11,Obscured Name,czam_de,200
2011-02-02 16:05:19+00:00,2762,204,96,1756,1,Obscured Name,Annunaki888,8585
2011-07-01 10:15:50+00:00,2613,131,96,592,40,Obscured Name,MarisaLlorens,596
2017-11-02 15:38:08+00:00,297,123,96,236,3,Obscured Name,LeoImpett,46
2016-04-26 08:35:53+00:00,852,78,96,924,1,Obscured Name,burfel,147
2017-08-08 20:58:45+00:00,383,302,96,174,2,Obscured Name,_rob_kr_,250
2018-02-07 16:10:41+00:00,200,36,96,77,3,Obscured Name,PyTrento,49
2016-08-07 13:37:58+00:00,749,1135,96,876,2,Obscured Name,sahuv1,72
2011-01-09 13:44:43+00:00,2786,2877,96,766,0,Obscured Name,Bielcama,472
2013-09-21 10:53:08+00:00,1800,452,95,603,83,Obscured Name,BrandenDunbar,1676
2013-08-23 13:05:15+00:00,1829,209,95,192,2,Obscured Name,PawelNgei,207
2016-08-12 10:29:06+00:00,744,242,95,522,1,Obscured Name,geeksuryansh,75
2016-05-29 01:01:50+00:00,819,15999,95,298,2,Obscured Name,__phree__,512
2013-04-17 06:14:54+00:00,1957,121,95,512,2,Obscured Name,wtbarnes_,112
2015-06-03 10:38:03+00:00,1180,5,94,354,6,Obscured Name,pythonsu,152
2016-06-18 02:05:05+00:00,799,435,94,187,1,Obscured Name,Yafei777,95
2014-02-27 00:01:10+00:00,1641,1183,94,590,25,Obscured Name,bpetrushev,5324
2009-04-28 19:38:39+00:00,3407,335,94,279,11,Obscured Name,kdranjan,1341
2015-11-04 14:37:10+00:00,1026,1304,93,569,5,Obscured Name,mhsarmiento,722
2013-03-05 16:50:08+00:00,2000,43,93,671,1,Obscured Name,sielizondo,0
2008-05-24 21:15:46+00:00,3746,273,93,159,19,Obscured Name,toffiloff,667
2011-05-10 16:55:38+00:00,2665,730,92,325,8,Obscured Name,redrum88,1300
2015-08-15 16:32:26+00:00,1107,723,92,206,3,Obscured Name,singhjayp,1648
2013-05-17 15:03:12+00:00,1927,729,92,277,1,Obscured Name,daniel_keske,356
2012-10-11 21:00:15+00:00,2145,56,92,263,0,Obscured Name,epratheeban,75
2012-12-10 23:51:34+00:00,2085,103,92,422,7,Obscured Name,charliebeeson1,80
2010-09-19 22:21:01+00:00,2898,2,92,99,2,Obscured Name,ignacioavas,82
2015-08-15 06:12:07+00:00,1107,48,92,2537,0,Obscured Name,josephhert6665,24
2008-11-26 17:05:05+00:00,3560,1113,92,192,6,Obscured Name,irrwitz,812
2014-05-03 08:00:32+00:00,1576,708,92,392,1,Obscured Name,Brotherluii,266
2016-12-16 19:22:16+00:00,618,53,91,416,9,Obscured Name,datapreneurs,2291
2011-12-11 19:56:27+00:00,2450,96,91,288,0,Obscured Name,Jsharm90,425
2008-11-24 07:52:33+00:00,3562,20,91,234,6,Obscured Name,JohnGrobben,1265
2016-06-17 16:54:56+00:00,800,273,91,318,16,Obscured Name,data_pat,217
2007-06-01 21:16:06+00:00,4104,1188,90,217,4,Obscured Name,yannick1974,2808
2009-04-01 19:02:50+00:00,3434,429,90,375,17,Obscured Name,MistressPi,331
2008-12-22 23:00:09+00:00,3534,47,90,535,3,Obscured Name,choct155,403
2015-01-18 11:09:54+00:00,1316,57,90,655,7,Obscured Name,V1LH3LM,150
2017-04-28 17:58:15+00:00,485,545,90,67,3,Obscured Name,pyastro17,181
2011-03-07 21:40:59+00:00,2729,3171,90,705,4,Obscured Name,tupako,102
2012-02-22 23:06:22+00:00,2377,184,90,251,3,Obscured Name,dasMo42,101
2009-08-27 21:27:28+00:00,3286,183,89,288,0,Obscured Name,mottiden,168
2015-01-09 15:28:47+00:00,1325,22,89,287,1,Obscured Name,kernsuite,67
2011-10-30 01:00:32+00:00,2492,1192,89,655,41,Obscured Name,PepSalehi,969
2014-11-03 19:10:59+00:00,1392,2121,89,590,19,Obscured Name,tallamjr,362
2011-12-11 17:15:48+00:00,2450,226,89,314,2,Obscured Name,b_damota,298
2012-02-03 12:20:44+00:00,2396,1496,89,377,4,Obscured Name,pierzchu,118
2015-06-12 17:05:11+00:00,1171,113,89,71,2,Obscured Name,irene_blms,128
2010-06-23 20:23:59+00:00,2986,7797,89,1007,10,Obscured Name,sebnorth,1647
2014-07-06 16:21:22+00:00,1512,147,89,167,4,Obscured Name,C_L_Staudt,290
2014-09-11 02:15:44+00:00,1445,316,89,261,3,Obscured Name,FogModeler,122
2012-08-23 19:14:55+00:00,2194,1976,89,403,10,Obscured Name,FabTweeet,240
2013-03-16 19:12:48+00:00,1989,742,88,383,5,Obscured Name,DPeressutti,359
2012-03-28 19:46:38+00:00,2342,6423,88,1297,0,Obscured Name,weplaythehits,2466
2013-02-27 14:22:03+00:00,2006,36,88,181,25,Obscured Name,jluttine,141
2012-07-06 17:32:23+00:00,2242,169,88,184,4,Obscured Name,_DPeterK_,266
2012-11-16 08:59:05+00:00,2109,117,88,154,14,Obscured Name,gnognaio,368
2016-03-17 09:43:36+00:00,892,5083,88,2550,47,Obscured Name,deeppiper,385
2018-03-20 14:51:55+00:00,159,13,88,431,3,Obscured Name,cfp_alerts,132
2012-09-25 19:45:48+00:00,2161,65,87,2009,1,Obscured Name,neurddom,59
2014-06-18 19:16:16+00:00,1530,250,87,538,1,Obscured Name,sanjivsoni7,214
2013-10-20 11:02:10+00:00,1771,588,87,436,14,Obscured Name,deparkes,301
2014-05-22 16:19:35+00:00,1557,3237,87,410,7,Obscured Name,delta_with_hat,3009
2013-10-02 15:33:39+00:00,1789,122,87,798,1,Obscured Name,DNC_91,74
2012-06-11 22:20:04+00:00,2267,1431,87,398,10,Obscured Name,kiaderouiche,4153
2015-06-01 08:21:55+00:00,1182,49,87,195,3,Obscured Name,t_comparin,34
2013-06-30 11:30:55+00:00,1883,656,86,248,88,Obscured Name,Magdalen_A_T,1428
2015-11-24 14:21:21+00:00,1006,236,86,50,7,Obscured Name,ctoolssoftware,250
2012-07-04 08:29:15+00:00,2244,3970,86,328,0,Obscured Name,AJAA2409,3054
2017-07-31 10:15:48+00:00,391,313,86,673,0,Obscured Name,simple_syntax,107
2014-06-29 21:03:51+00:00,1519,31,85,487,4,Obscured Name,teocaffini,67
2010-06-26 14:57:29+00:00,2983,175,85,134,4,Obscured Name,_saimn,451
2010-11-10 13:29:34+00:00,2846,228,85,796,1,Obscured Name,ravitejarockon,186
2015-08-17 13:42:04+00:00,1105,1034,85,840,0,Obscured Name,edifesamo14,651
2009-12-27 13:35:59+00:00,3164,165,85,239,2,Obscured Name,vignirisberg,71
2010-12-09 00:57:08+00:00,2817,71,85,512,3,Obscured Name,lucianogerber,37
2011-08-05 19:24:58+00:00,2578,192,85,133,4,Obscured Name,johnmaiken,467
2008-09-26 12:17:43+00:00,3621,248,84,192,6,Obscured Name,_mischi,107
2014-04-03 08:32:33+00:00,1606,179,84,759,0,Obscured Name,Tammy201209,656
2012-12-18 14:40:24+00:00,2077,265,84,479,55,Obscured Name,SamiSakly,378
2014-03-21 13:49:44+00:00,1619,18,83,64,10,Obscured Name,pdebuyl,438
2014-04-02 07:48:12+00:00,1607,149,83,69,12,Obscured Name,szwedyx,321
2013-08-19 16:34:44+00:00,1833,166,83,471,0,Obscured Name,vincent_agnus,51
2010-08-02 17:24:46+00:00,2946,75,83,402,1,Obscured Name,leonidasliakos,451
2012-05-31 13:51:55+00:00,2278,549,83,914,11,Obscured Name,poeticcapybara,104
2010-02-11 12:44:09+00:00,3118,241,83,598,0,Obscured Name,makkemal,146
2013-11-24 09:49:21+00:00,1736,233,83,270,1,Obscured Name,axyd0000,261
2010-08-16 08:04:42+00:00,2932,4,82,14,4,Obscured Name,pierreraybaut,51
2013-07-14 20:51:16+00:00,1869,281,82,526,5,Obscured Name,Wiki_Matrix,250
2016-01-23 13:20:13+00:00,946,21,82,303,0,Obscured Name,ImagEngLab,41
2015-11-27 15:34:02+00:00,1003,399,82,521,8,Obscured Name,rgf2410,131
2011-05-27 15:39:12+00:00,2648,81,82,297,0,Obscured Name,mdtrevisani,183
2010-02-25 17:57:51+00:00,3104,63,82,688,0,Obscured Name,safwanbe,128
2011-06-17 15:07:38+00:00,2627,1324,82,1537,1,Obscured Name,etcex,272
2007-05-14 17:23:07+00:00,4122,3279,82,908,5,Obscured Name,sponkytronks,367
2013-08-07 23:38:13+00:00,1845,102,82,208,11,Obscured Name,AnurgMngla,246
2009-09-18 12:43:51+00:00,3264,416,81,214,2,Obscured Name,InuMassy,300
2014-02-01 19:58:19+00:00,1667,3912,81,2462,0,Obscured Name,leonhebreoxv,73
2017-10-18 09:00:12+00:00,312,690,81,1385,1,Obscured Name,danieltudosiu,383
2009-06-16 16:19:35+00:00,3358,722,80,241,8,Obscured Name,DomagojKH,308
2013-04-02 08:20:52+00:00,1972,339,80,1673,0,Obscured Name,MenzellaAngelo,1
2010-11-20 16:02:13+00:00,2836,12,80,270,1,Obscured Name,m_esteban_munoz,133
2008-11-23 14:40:26+00:00,3563,3220,80,197,0,Obscured Name,Franyek,1997
2015-05-16 17:44:31+00:00,1198,8,80,1412,1,Obscured Name,tjbush1414,234
2014-04-07 07:34:15+00:00,1602,241,80,239,1,Obscured Name,adykstra2000,190
2015-10-08 19:27:22+00:00,1053,140,80,355,0,Obscured Name,yogesh_khedar,42
2013-06-16 08:19:55+00:00,1897,501,80,201,1,Obscured Name,DoriekeMG,182
2014-11-05 08:54:34+00:00,1390,2384,79,315,13,Obscured Name,saigonapps,278
2014-06-23 10:17:32+00:00,1525,793,79,464,1,Obscured Name,Marcos_SF_,464
2009-11-07 15:44:40+00:00,3214,148,79,1038,1,Obscured Name,4Elemento,12
2018-01-18 12:12:37+00:00,220,9,79,85,4,Obscured Name,jupyterbook,91
2010-02-28 21:36:52+00:00,3101,997,79,928,26,Obscured Name,jbrians,467
2014-09-20 18:01:01+00:00,1436,317,79,227,6,Obscured Name,VathsalaAchar,165
2008-09-30 09:34:13+00:00,3617,954,79,380,2,Obscured Name,RePoChO,1261
2012-11-13 15:56:06+00:00,2112,1,78,384,0,Obscured Name,okitagas,5
2010-10-08 14:57:38+00:00,2879,652,78,277,15,Obscured Name,gchevrot,359
2015-05-29 07:01:05+00:00,1185,330,78,689,40,Obscured Name,tomasN_list,1133
2009-08-30 06:26:49+00:00,3283,132,78,183,1,Obscured Name,Novoletova,644
2009-04-04 18:33:18+00:00,3431,1076,78,301,3,Obscured Name,vikasgupta1812,218
2012-01-28 14:11:55+00:00,2402,176,78,127,2,Obscured Name,FBallerin,74
2009-11-21 23:32:43+00:00,3200,54,77,195,11,Obscured Name,gakhov,279
2014-06-27 12:12:32+00:00,1521,265,77,182,7,Obscured Name,IBegleris,322
2016-12-02 06:25:36+00:00,632,1888,77,548,11,Obscured Name,pradam21,701
2015-04-01 15:33:45+00:00,1243,134,76,309,1,Obscured Name,lukauskas_,159
2010-06-11 01:58:46+00:00,2998,951,76,360,2,Obscured Name,aitatanit,1562
2017-02-20 10:04:59+00:00,552,148,76,228,0,Obscured Name,jeromebasdevant,90
2014-01-20 22:57:07+00:00,1679,12,76,2104,6,Obscured Name,singularpattern,691
2009-05-18 18:23:20+00:00,3387,60,76,177,2,Obscured Name,mads_mje,33
2017-04-24 08:38:29+00:00,489,184,76,422,0,Obscured Name,FotohMostafa,134
2008-05-21 09:50:15+00:00,3749,16,76,232,4,Obscured Name,corradodebari,166
2014-03-02 19:39:51+00:00,1638,475,76,476,3,Obscured Name,OSemeniuta,118
2015-09-27 14:10:49+00:00,1064,224,76,443,0,Obscured Name,cbose1991,88
2009-06-19 01:34:41+00:00,3355,368,75,154,1,Obscured Name,juliofisico,271
2014-08-24 15:58:55+00:00,1463,251,75,137,11,Obscured Name,hammerdirt,549
2012-12-10 18:25:38+00:00,2085,352,75,960,0,Obscured Name,philippmaik,79
2010-04-23 11:22:12+00:00,3047,58,75,175,1,Obscured Name,SrMajete,232
2010-06-28 20:35:43+00:00,2981,251,75,454,5,Obscured Name,littlehoover,18
2015-06-26 04:59:29+00:00,1157,707,75,327,3,Obscured Name,DavidTremCNRS,527
2010-10-25 20:14:50+00:00,2862,413,75,477,16,Obscured Name,creatules,359
2011-11-17 21:50:11+00:00,2474,105,74,485,4,Obscured Name,XavierRenard,32
2008-10-26 22:36:17+00:00,3591,71,74,56,5,Obscured Name,jajsemhonza,284
2012-09-14 18:11:00+00:00,2172,176,74,70,4,Obscured Name,warmspringwinds,20
2011-08-21 23:10:03+00:00,2562,14771,74,398,1,Obscured Name,bateinstein,2944
2010-03-12 09:09:55+00:00,3089,4,74,1215,0,Obscured Name,RadekPJanik,29
2013-12-15 13:54:04+00:00,1715,434,74,4984,1,Obscured Name,adityakj369,161
2009-03-29 02:01:59+00:00,3437,3,74,97,7,Obscured Name,AlanBriolat,293
2016-05-29 19:53:13+00:00,819,239,74,340,5,Obscured Name,IZehori,240
2016-05-19 14:16:49+00:00,829,315,74,698,3,Obscured Name,n_srishankar,52
2009-10-19 08:57:13+00:00,3233,499,74,145,13,Obscured Name,vhardion,1129
2009-08-25 14:01:30+00:00,3288,777,73,371,2,Obscured Name,ofan666,485
2013-12-07 21:25:25+00:00,1723,407,73,231,4,Obscured Name,DiogoSantosPata,74
2011-12-28 22:16:47+00:00,2433,69,73,167,26,Obscured Name,Penguinsula,292
2010-01-14 06:49:08+00:00,3146,3,73,2251,5,Obscured Name,PhoenxTempelhof,68
2009-11-07 15:05:12+00:00,3214,1882,73,76,10,Obscured Name,snowformatics,486
2008-10-19 12:51:48+00:00,3598,94,73,144,4,Obscured Name,btel,392
2010-10-03 17:34:16+00:00,2884,72,72,177,0,Obscured Name,mauricioargotti,83
2009-10-04 04:10:28+00:00,3248,84,72,236,1,Obscured Name,ixxak,364
2011-11-27 20:59:26+00:00,2464,50,72,510,0,Obscured Name,AlisonDGarcia,37
2010-06-09 08:46:29+00:00,3000,1276,72,666,0,Obscured Name,almoslmi,831
2011-05-17 09:58:45+00:00,2658,381,72,278,1,Obscured Name,IgorZub,421
2010-09-23 19:27:24+00:00,2894,86,72,1114,0,Obscured Name,doloresprz,5417
2015-01-08 03:39:15+00:00,1326,224,72,656,3,Obscured Name,fdiblen,243
2009-05-04 21:09:31+00:00,3401,45,72,1243,1,Obscured Name,otecnico,21
2013-09-19 18:30:27+00:00,1802,1,71,432,2,Obscured Name,cilix42,27
2011-05-21 11:09:48+00:00,2654,422,71,248,45,Obscured Name,alexandreabadie,734
2011-06-14 18:57:58+00:00,2630,1896,71,252,4,Obscured Name,kaur_j,95
2009-09-27 07:36:02+00:00,3255,122,71,84,1,Obscured Name,A_Giannopoulos,158
2017-03-15 04:55:01+00:00,529,2575,71,376,1,Obscured Name,nishadhka,859
2016-04-15 21:54:39+00:00,863,53,71,313,2,Obscured Name,PyLadiesMaceio,33
2015-03-13 20:04:18+00:00,1262,981,71,274,5,Obscured Name,awakenting,1419
2013-06-29 08:46:44+00:00,1884,324,70,214,29,Obscured Name,nap_jon,371
2008-05-14 18:46:50+00:00,3756,10,70,317,52,Obscured Name,mrgrass,591
2014-03-22 22:30:29+00:00,1618,33,70,523,0,Obscured Name,eightnoteight,371
2011-05-01 16:17:53+00:00,2674,6,70,557,0,Obscured Name,vikthor_lopez,26
2011-08-22 01:24:25+00:00,2561,83,70,277,2,Obscured Name,Cl_William,4
2015-04-02 16:11:53+00:00,1242,1,70,537,13,Obscured Name,teamoswald,1332
2010-12-17 12:08:39+00:00,2809,103,70,277,0,Obscured Name,Dbergeron123,274
2013-05-04 13:55:31+00:00,1940,76,70,297,0,Obscured Name,jvkersch,74
2012-05-18 14:00:10+00:00,2291,919,70,568,8,Obscured Name,zy19890804,1051
2013-01-26 22:53:44+00:00,2038,187,69,574,0,Obscured Name,JaglanHardeep,23
2010-05-02 12:24:50+00:00,3038,32,69,728,0,Obscured Name,maniteja_nmt,2
2014-03-08 17:30:12+00:00,1632,1498,69,389,2,Obscured Name,Appanacca,1410
2014-02-18 14:01:04+00:00,1650,20,69,188,0,Obscured Name,HannahJMissen,105
2013-01-01 20:21:33+00:00,2063,148,68,31,9,Obscured Name,gammalib,238
2011-11-15 23:05:45+00:00,2476,197,68,259,0,Obscured Name,jearias89,266
2010-02-10 09:19:57+00:00,3119,3,68,458,0,Obscured Name,heungshik,22
2012-02-11 18:50:55+00:00,2388,1414,68,651,4,Obscured Name,rafaalrod,48
2011-10-19 20:46:20+00:00,2503,76,68,58,2,Obscured Name,StanleyBak,24
2010-02-15 16:39:34+00:00,3114,223,68,283,11,Obscured Name,olavvahtras,135
2011-02-14 07:09:59+00:00,2750,715,68,910,21,Obscured Name,naukh,382
2012-09-03 12:25:48+00:00,2183,165,67,127,31,Obscured Name,n_amiot,1503
2009-10-05 20:59:08+00:00,3247,101,67,2438,1,Obscured Name,luischula,67
2016-01-19 15:07:13+00:00,950,359,67,457,5,Obscured Name,pyborisov,90
2011-10-12 16:56:54+00:00,2510,226,67,582,3,Obscured Name,errrsooo,317
2008-03-22 18:27:49+00:00,3809,19,67,87,2,Obscured Name,milkmaid,1236
2009-08-29 08:55:22+00:00,3284,181,66,183,1,Obscured Name,thangasivam,64
2014-12-06 13:12:59+00:00,1359,373,66,420,9,Obscured Name,ilpomo,2535
2016-07-03 14:46:52+00:00,784,1,66,194,0,Obscured Name,UAntwerpMathCS,59
2011-07-01 23:07:28+00:00,2613,5177,66,597,30,Obscured Name,otro_mas1,2847
2010-04-26 02:22:41+00:00,3044,364,65,135,2,Obscured Name,robustlab,858
2010-08-06 03:51:20+00:00,2942,956,65,450,4,Obscured Name,aayushmaann,314
2010-09-03 03:44:02+00:00,2914,107,65,123,0,Obscured Name,lkorellana,109
2010-03-25 17:58:32+00:00,3076,451,65,66,2,Obscured Name,se_alassi,314
2008-09-08 09:02:33+00:00,3639,5420,65,498,0,Obscured Name,reddypdl,17
2012-11-21 07:31:23+00:00,2104,1534,64,542,36,Obscured Name,pyxixi2012,300
2010-03-18 09:28:12+00:00,3083,6,64,107,0,Obscured Name,sandeeps89,3
2013-09-14 06:14:24+00:00,1807,411,64,740,13,Obscured Name,homa_dv,110
2015-06-05 10:30:26+00:00,1178,1933,64,190,55,Obscured Name,a_hartikainen,1707
2013-03-11 14:53:04+00:00,1994,302,64,248,0,Obscured Name,I_Sadchenko,132
2013-01-15 18:39:39+00:00,2049,343,64,515,0,Obscured Name,AvipsaRoy,157
2010-12-13 20:30:52+00:00,2813,6401,64,1488,13,Obscured Name,fjfbupt,1927
2010-08-10 01:43:54+00:00,2938,1451,64,815,0,Obscured Name,searCampuzano,198
2009-03-21 01:13:59+00:00,3445,125,64,193,1,Obscured Name,nelseixas,107
2012-09-11 14:09:43+00:00,2175,111,63,419,1,Obscured Name,osmarsantosjr,185
2012-01-10 10:42:59+00:00,2420,16,63,568,0,Obscured Name,lodagro,76
2010-02-27 20:14:43+00:00,3102,29,63,162,4,Obscured Name,lokendra2910,473
2011-01-31 10:48:00+00:00,2764,20,63,128,0,Obscured Name,acordomi,34
2015-05-28 15:14:37+00:00,1186,89,63,346,2,Obscured Name,SamuelJDenny,53
2009-10-05 20:12:13+00:00,3247,214,63,311,77,Obscured Name,fcayre,1816
2008-12-19 10:46:35+00:00,3537,80,62,682,0,Obscured Name,marcelflygare,32
2017-09-29 08:13:56+00:00,331,88,62,702,0,Obscured Name,sananand007,38
2009-07-01 04:48:42+00:00,3343,591,62,494,7,Obscured Name,vicarriola,403
